οἰνόμελι	οινομελι	Ignatius Trallians.6.2	οἳ ἑαυτοῖς παρεμπλέκουσιν Ἰησοῦν Χριστὸν καταξιοπιστευόμενοι, ὥσπερ θανάσιμον φάρμακον διδόντες μετὰ οἰνομέλιτος, ὅπερ ὁ ἀγνοῶν ἡδέως λαμβάνει ἐν ἡδονῇ κακῇ τὸ ἀποθανεῖν.	NOUN	16194
ἀχώριστος	αχωριστος	Ignatius Trallians.7.1	Φυλάττεσθε οὖν τοὺς τοιούτους. τοῦτο δὲ ἔσται ὑμῖν μὴ φυσιουμένοις καὶ οὖσιν ἀχωρίστοις θεοῦ Ἰησοῦ Χριστοῦ καὶ τοῦ ἐπισκόπου καὶ τῶν διαταγμάτων τῶν ἀποστόλων.	ADJ	16217
διάταγμα	διαταγμα	Ignatius Trallians.7.1	Φυλάττεσθε οὖν τοὺς τοιούτους. τοῦτο δὲ ἔσται ὑμῖν μὴ φυσιουμένοις καὶ οὖσιν ἀχωρίστοις θεοῦ Ἰησοῦ Χριστοῦ καὶ τοῦ ἐπισκόπου καὶ τῶν διαταγμάτων τῶν ἀποστόλων.	NOUN	16226
ἐκτός	εκτος	Ignatius Trallians.7.2	ὁ ἐντὸς θυσιαστηρίου ὢν καθαρός ἐστιν· ὁ δὲ ἐκτὸς θυσιαστηρίου ὢν οὐ καθαρός ἐστιν. τοῦτ’ ἔστιν, ὁ χωρὶς ἐπισκόπου καὶ πρεσβυτερίου καὶ διακόνων πράσσων τι, οὗτος οὐ καθαρός ἐστιν τῇ συνειδήσει.	ADP	16237
τοῦτ	τουτ	Ignatius Trallians.7.2	ὁ ἐντὸς θυσιαστηρίου ὢν καθαρός ἐστιν· ὁ δὲ ἐκτὸς θυσιαστηρίου ὢν οὐ καθαρός ἐστιν. τοῦτ’ ἔστιν, ὁ χωρὶς ἐπισκόπου καὶ πρεσβυτερίου καὶ διακόνων πράσσων τι, οὗτος οὐ καθαρός ἐστιν τῇ συνειδήσει.	ADJ	16243
προοράω	προοραω	Ignatius Trallians.8.1	Οὐκ ἐπεὶ ἔγνων τοιοῦτόν τι ἐν ὑμῖν, ἀλλὰ προφυλάσσω ὑμᾶς ὄντας μου ἀγαπητούς, προορῶν τὰς ἐνέδρας τοῦ διαβόλου. ὑμεῖς οὖν τὴν πραϋπάθειαν ἀναλαβόντες ἀνακτήσασθε ἑαυτοὺς ἐν πίστει ὅ ἐστιν σὰρξ τοῦ κυρίου, καὶ ἐν ἀγάπῃ, ὅ ἐστιν αἷμα Ἰησοῦ Χριστοῦ.	VERB	16273
ἐνέδρα	ενεδρα	Ignatius Trallians.8.1	Οὐκ ἐπεὶ ἔγνων τοιοῦτόν τι ἐν ὑμῖν, ἀλλὰ προφυλάσσω ὑμᾶς ὄντας μου ἀγαπητούς, προορῶν τὰς ἐνέδρας τοῦ διαβόλου. ὑμεῖς οὖν τὴν πραϋπάθειαν ἀναλαβόντες ἀνακτήσασθε ἑαυτοὺς ἐν πίστει ὅ ἐστιν σὰρξ τοῦ κυρίου, καὶ ἐν ἀγάπῃ, ὅ ἐστιν αἷμα Ἰησοῦ Χριστοῦ.	NOUN	16275
πραυπάθεια	πραυπαθεια	Ignatius Trallians.8.1	Οὐκ ἐπεὶ ἔγνων τοιοῦτόν τι ἐν ὑμῖν, ἀλλὰ προφυλάσσω ὑμᾶς ὄντας μου ἀγαπητούς, προορῶν τὰς ἐνέδρας τοῦ διαβόλου. ὑμεῖς οὖν τὴν πραϋπάθειαν ἀναλαβόντες ἀνακτήσασθε ἑαυτοὺς ἐν πίστει ὅ ἐστιν σὰρξ τοῦ κυρίου, καὶ ἐν ἀγάπῃ, ὅ ἐστιν αἷμα Ἰησοῦ Χριστοῦ.	NOUN	16281
ἀνακτάομαι	ανακταομαι	Ignatius Trallians.8.1	Οὐκ ἐπεὶ ἔγνων τοιοῦτόν τι ἐν ὑμῖν, ἀλλὰ προφυλάσσω ὑμᾶς ὄντας μου ἀγαπητούς, προορῶν τὰς ἐνέδρας τοῦ διαβόλου. ὑμεῖς οὖν τὴν πραϋπάθειαν ἀναλαβόντες ἀνακτήσασθε ἑαυτοὺς ἐν πίστει ὅ ἐστιν σὰρξ τοῦ κυρίου, καὶ ἐν ἀγάπῃ, ὅ ἐστιν αἷμα Ἰησοῦ Χριστοῦ.	VERB	16283
ματαιότης	ματαιοτης	Ignatius Trallians.8.2	μηδεὶς ὑμῶν κατὰ τοῦ πλησίον ἐχέτω. μὴ ἀφορμὰς δίδοτε τοῖς ἔθνεσιν, ἵνα μὴ δι’ ὀλίγους ἄφρονας τὸ ἐν θεῷ πλῆθος βλασφημῆται. Οὐαὶ γάρ, δι’ οὗ ἐπὶ ματαιότητι τὸ ὄνομά μου ἐπί τινων βλασφημεῖται.	NOUN	16326
Κωφόω	Κωφοω	Ignatius Trallians.9.1	Κωφώθητε οὖν, ὅταν ὑμῖν χωρὶς Ἰησοῦ Χριστοῦ λαλῇ τις, τοῦ ἐκ γένους Δαυείδ, τοῦ ἐκ Μαρίας, ὃς ἀληθῶς ἐγεννήθη, ἔφαγέν τε καὶ ἔπιεν, ἀληθῶς ἐδιώχθη ἐπὶ Ποντίου Πιλάτου, ἀληθῶς ἐσταυρώθη καὶ ἀπέθανεν, βλεπόντων τῶν ἐπουρανίων καὶ ἐπιγείων καὶ ὑποχθονίων.	VERB	16333
ὑποχθόνιος	υποχθονιος	Ignatius Trallians.9.1	Κωφώθητε οὖν, ὅταν ὑμῖν χωρὶς Ἰησοῦ Χριστοῦ λαλῇ τις, τοῦ ἐκ γένους Δαυείδ, τοῦ ἐκ Μαρίας, ὃς ἀληθῶς ἐγεννήθη, ἔφαγέν τε καὶ ἔπιεν, ἀληθῶς ἐδιώχθη ἐπὶ Ποντίου Πιλάτου, ἀληθῶς ἐσταυρώθη καὶ ἀπέθανεν, βλεπόντων τῶν ἐπουρανίων καὶ ἐπιγείων καὶ ὑποχθονίων.	ADJ	16371
ὁμοίωμα	ομοιωμα	Ignatius Trallians.9.2	ὃς καὶ ἀληθῶς ἠγέρθη ἀπὸ νεκρῶν, ἐγείραντος αὐτὸν τοῦ πατρὸς αὐτοῦ, κατὰ τὸ ὁμοίωμα ὃς καὶ ἡμᾶς τοὺς πιστεύοντας αὐτῷ οὕτως ἐγερεῖ ὁ πατὴρ αὐτοῦ ἐν Χριστῷ Ἰησοῦ, οὗ χωρὶς τὸ ἀληθινὸν ζῆν οὐκ ἔχομεν.	NOUN	16385
καταψεύδομαι	καταψευδομαι	Ignatius Trallians.10.1	Εἰ δέ, ὥσπερ τινὲς ἄθεοι ὄντες, τουτέστιν ἄπιστοι, λέγουσιν, τὸ δοκεῖν πεπονθέναι αὐτόν, αὐτοὶ ὄντες τὸ δοκεῖν, ἐγὼ τί δέδεμαι, τί δὲ καὶ εὔχομαι θηριομαχῆσαι; δωρεὰν οὖν ἀποθνήσκω. ἄρα οὖν καταψεύδομαι τοῦ κυρίου.	VERB	16437
παραφυάς	παραφυας	Ignatius Trallians.11.1	Φεύγετε οὖν τὰς κακὰς παραφυάδας τὰς γεννώσας καρπὸν θανατηφόρον, οὗ ἐὰν γεύσηταί τις, παρ’ αὐτὰ ἀποθνήσκει. οὗτοι γὰρ οὔκ εἰσιν φυτεία πατρός.	NOUN	16444
θανατηφόρος	θανατηφορος	Ignatius Trallians.11.1	Φεύγετε οὖν τὰς κακὰς παραφυάδας τὰς γεννώσας καρπὸν θανατηφόρον, οὗ ἐὰν γεύσηταί τις, παρ’ αὐτὰ ἀποθνήσκει. οὗτοι γὰρ οὔκ εἰσιν φυτεία πατρός.	ADJ	16448
φυτεία	φυτεια	Ignatius Trallians.11.1	Φεύγετε οὖν τὰς κακὰς παραφυάδας τὰς γεννώσας καρπὸν θανατηφόρον, οὗ ἐὰν γεύσηταί τις, παρ’ αὐτὰ ἀποθνήσκει. οὗτοι γὰρ οὔκ εἰσιν φυτεία πατρός.	NOUN	16460
κλάδος	κλαδος	Ignatius Trallians.11.2	εἰ γὰρ ἦσαν, ἐφαίνοντο ἂν κλάδοι τοῦ σταυροῦ, καὶ ἦν ἂν ὁ καρπὸς αὐτῶν ἄφθαρτος· δι’ οὗ ἐν τῷ πάθει αὐτοῦ προσκαλεῖται ὑμᾶς ὄντας μέλη αὐτοῦ. οὐ δύναται οὖν κεφαλὴ χωρὶς γεννηθῆναι ἄνευ μελῶν, τοῦ θεοῦ ἕνωσιν ἐπαγγελλομένου, ὅ ἐστιν αὐτός.	NOUN	16467
συμπάρειμι1	συμπαρειμι1	Ignatius Trallians.12.1	Ἀσπάζομαι ὑμᾶς ἀπὸ Σμύρνης ἅμα ταῖς συμπαρούσαις μοι ἐκκλησίαις τοῦ θεοῦ, οἳ κατὰ πάντα με ἀνέπαυσαν σαρκί τε καὶ πνεύματι.	VERB	16509
διαμένω	διαμενω	Ignatius Trallians.12.2	παρακαλεῖ ὑμᾶς τὰ δεσμά μου, ἃ ἕνεκεν Ἰησοῦ Χριστοῦ περιφέρω, αἰτούμενος θεοῦ ἐπιτυχεῖν· διαμένετε ἐν τῇ ὁμονοίᾳ ὑμῶν καὶ τῇ μετ’ ἀλλήλων προσευχῇ. πρέπει γὰρ ὑμῖν τοῖς καθ’ ἕνα, ἐξαιρέτως καὶ τοῖς πρεσβυτέροις, ἀναψύχειν τὸν ἐπίσκοπον εἰς τιμὴν πατρός, Ἰησοῦ Χριστοῦ καὶ τῶν ἀποστόλων.	VERB	16536
ἀδόκιμος	αδοκιμος	Ignatius Trallians.12.3	εὔχομαι ὑμᾶς ἐν ἀγάπῃ ἀκοῦσαί μου, ἵνα μὴ εἰς μαρτύριον ὦ ἐν ὑμῖν γράψας. καὶ περὶ ἐμοῦ δὲ προσεύχεσθε, τῆς ἀφ’ ὑμῶν ἀγάπης χρῄζοντος ἐν τῷ ἐλέει τοῦ θεοῦ, εἰς τὸ καταξιωθῆναί με τοῦ κλήρου, οὗ περίκειμαι ἐπιτυχεῖν, ἵνα μὴ ἀδόκιμος εὑρεθῶ.	ADJ	16607
ἀμέριστος	αμεριστος	Ignatius Trallians.13.2	ἔρρωσθε ἐν Ἰησοῦ Χριστῷ, ὑποτασσόμενοι τῷ ἐπισκόπῳ ὡς τῇ ἐντολῇ, ὁμοίως καὶ τῷ πρεσβυτερίῳ. καὶ οἱ κατ’ ἄνδρα ἀλλήλους ἀγαπᾶτε ἐν ἀμερίστῳ καρδίᾳ.	ADJ	16655
αἴτησις	αιτησις	Ignatius Trallians.13.3	ἁγνίζεται ὑμῶν τὸ ἐμὸν πνεῦμα οὐ μόνον νῦν, ἀλλὰ καὶ ὅταν θεοῦ ἐπιτύχω. ἔτι γὰρ ὑπὸ κίνδυνόν εἰμι· ἀλλὰ πιστὸς ὁ πατὴρ ἐν Ἰησοῦ Χριστῷ πληρῶσαί μου τὴν αἴτησιν καὶ ὑμῶν, ἐν ᾧ εὑρεθείητε ἄμωμοι.	NOUN	16685
ἠλεέω	ηλεεω	Ignatius Romans.0.1	Ἰγνάτιος, ὁ καὶ Θεοφόρος, τῇ ἠλεημένῃ ἐν μεγαλειότητι πατρὸς ὑψίστου καὶ Ἰησοῦ Χριστοῦ τοῦ μόνου υἱοῦ αὐτοῦ ἐκκλησίᾳ ἠγαπημένῃ καὶ πεφωτισμένῃ ἐν θελήματι τοῦ θελήσαντος τὰ πάντα, ἃ ἔστιν, κατὰ ἀγάπην Ἰησοῦ Χριστοῦ, τοῦ θεοῦ ἡμῶν, ἥτις καὶ προκάθηται ἐν τόπῳ χωρίου Ῥωμαίων, ἀξιόθεος, ἀξιοπρεπής, ἀξιομακάριστος, ἀξιέπαινος, ἀξιεπίτευκτος, ἀξίαγνος καὶ προκαθημένη τῆς ἀγάπης, χριστώνυμος, πατρώνυμος, ἣν καὶ ἀσπάζομαι ἐν ὀνόματι Ἰησοῦ Χριστοῦ, υἱοῦ πατρός· κατὰ σάρκα καὶ πνεῦμα ἡνωμένοις πάσῃ ἐντολῇ αὐτοῦ, πεπληρωμένοις χάριτος θεοῦ ἀδιακρίτως καὶ ἀποδιϋλισμένοις ἀπὸ παντὸς ἀλλοτρίου χρώματος πλεῖστα ἐν Ἰησοῦ Χριστῷ, τῷ θεῷ ἡμῶν, ἀμώμως χαίρειν.	VERB	16697
φωτίζω	φωτιζω	Ignatius Romans.0.1	Ἰγνάτιος, ὁ καὶ Θεοφόρος, τῇ ἠλεημένῃ ἐν μεγαλειότητι πατρὸς ὑψίστου καὶ Ἰησοῦ Χριστοῦ τοῦ μόνου υἱοῦ αὐτοῦ ἐκκλησίᾳ ἠγαπημένῃ καὶ πεφωτισμένῃ ἐν θελήματι τοῦ θελήσαντος τὰ πάντα, ἃ ἔστιν, κατὰ ἀγάπην Ἰησοῦ Χριστοῦ, τοῦ θεοῦ ἡμῶν, ἥτις καὶ προκάθηται ἐν τόπῳ χωρίου Ῥωμαίων, ἀξιόθεος, ἀξιοπρεπής, ἀξιομακάριστος, ἀξιέπαινος, ἀξιεπίτευκτος, ἀξίαγνος καὶ προκαθημένη τῆς ἀγάπης, χριστώνυμος, πατρώνυμος, ἣν καὶ ἀσπάζομαι ἐν ὀνόματι Ἰησοῦ Χριστοῦ, υἱοῦ πατρός· κατὰ σάρκα καὶ πνεῦμα ἡνωμένοις πάσῃ ἐντολῇ αὐτοῦ, πεπληρωμένοις χάριτος θεοῦ ἀδιακρίτως καὶ ἀποδιϋλισμένοις ἀπὸ παντὸς ἀλλοτρίου χρώματος πλεῖστα ἐν Ἰησοῦ Χριστῷ, τῷ θεῷ ἡμῶν, ἀμώμως χαίρειν.	VERB	16712
προκάθηται	προκαθηται	Ignatius Romans.0.1	Ἰγνάτιος, ὁ καὶ Θεοφόρος, τῇ ἠλεημένῃ ἐν μεγαλειότητι πατρὸς ὑψίστου καὶ Ἰησοῦ Χριστοῦ τοῦ μόνου υἱοῦ αὐτοῦ ἐκκλησίᾳ ἠγαπημένῃ καὶ πεφωτισμένῃ ἐν θελήματι τοῦ θελήσαντος τὰ πάντα, ἃ ἔστιν, κατὰ ἀγάπην Ἰησοῦ Χριστοῦ, τοῦ θεοῦ ἡμῶν, ἥτις καὶ προκάθηται ἐν τόπῳ χωρίου Ῥωμαίων, ἀξιόθεος, ἀξιοπρεπής, ἀξιομακάριστος, ἀξιέπαινος, ἀξιεπίτευκτος, ἀξίαγνος καὶ προκαθημένη τῆς ἀγάπης, χριστώνυμος, πατρώνυμος, ἣν καὶ ἀσπάζομαι ἐν ὀνόματι Ἰησοῦ Χριστοῦ, υἱοῦ πατρός· κατὰ σάρκα καὶ πνεῦμα ἡνωμένοις πάσῃ ἐντολῇ αὐτοῦ, πεπληρωμένοις χάριτος θεοῦ ἀδιακρίτως καὶ ἀποδιϋλισμένοις ἀπὸ παντὸς ἀλλοτρίου χρώματος πλεῖστα ἐν Ἰησοῦ Χριστῷ, τῷ θεῷ ἡμῶν, ἀμώμως χαίρειν.	VERB	16730
προκάθημαι	προκαθημαι	Ignatius Romans.0.1	Ἰγνάτιος, ὁ καὶ Θεοφόρος, τῇ ἠλεημένῃ ἐν μεγαλειότητι πατρὸς ὑψίστου καὶ Ἰησοῦ Χριστοῦ τοῦ μόνου υἱοῦ αὐτοῦ ἐκκλησίᾳ ἠγαπημένῃ καὶ πεφωτισμένῃ ἐν θελήματι τοῦ θελήσαντος τὰ πάντα, ἃ ἔστιν, κατὰ ἀγάπην Ἰησοῦ Χριστοῦ, τοῦ θεοῦ ἡμῶν, ἥτις καὶ προκάθηται ἐν τόπῳ χωρίου Ῥωμαίων, ἀξιόθεος, ἀξιοπρεπής, ἀξιομακάριστος, ἀξιέπαινος, ἀξιεπίτευκτος, ἀξίαγνος καὶ προκαθημένη τῆς ἀγάπης, χριστώνυμος, πατρώνυμος, ἣν καὶ ἀσπάζομαι ἐν ὀνόματι Ἰησοῦ Χριστοῦ, υἱοῦ πατρός· κατὰ σάρκα καὶ πνεῦμα ἡνωμένοις πάσῃ ἐντολῇ αὐτοῦ, πεπληρωμένοις χάριτος θεοῦ ἀδιακρίτως καὶ ἀποδιϋλισμένοις ἀπὸ παντὸς ἀλλοτρίου χρώματος πλεῖστα ἐν Ἰησοῦ Χριστῷ, τῷ θεῷ ἡμῶν, ἀμώμως χαίρειν.	VERB	16731
χωρίον	χωριον	Ignatius Romans.0.1	Ἰγνάτιος, ὁ καὶ Θεοφόρος, τῇ ἠλεημένῃ ἐν μεγαλειότητι πατρὸς ὑψίστου καὶ Ἰησοῦ Χριστοῦ τοῦ μόνου υἱοῦ αὐτοῦ ἐκκλησίᾳ ἠγαπημένῃ καὶ πεφωτισμένῃ ἐν θελήματι τοῦ θελήσαντος τὰ πάντα, ἃ ἔστιν, κατὰ ἀγάπην Ἰησοῦ Χριστοῦ, τοῦ θεοῦ ἡμῶν, ἥτις καὶ προκάθηται ἐν τόπῳ χωρίου Ῥωμαίων, ἀξιόθεος, ἀξιοπρεπής, ἀξιομακάριστος, ἀξιέπαινος, ἀξιεπίτευκτος, ἀξίαγνος καὶ προκαθημένη τῆς ἀγάπης, χριστώνυμος, πατρώνυμος, ἣν καὶ ἀσπάζομαι ἐν ὀνόματι Ἰησοῦ Χριστοῦ, υἱοῦ πατρός· κατὰ σάρκα καὶ πνεῦμα ἡνωμένοις πάσῃ ἐντολῇ αὐτοῦ, πεπληρωμένοις χάριτος θεοῦ ἀδιακρίτως καὶ ἀποδιϋλισμένοις ἀπὸ παντὸς ἀλλοτρίου χρώματος πλεῖστα ἐν Ἰησοῦ Χριστῷ, τῷ θεῷ ἡμῶν, ἀμώμως χαίρειν.	NOUN	16734
ἀξιέπαινος	αξιεπαινος	Ignatius Romans.0.1	Ἰγνάτιος, ὁ καὶ Θεοφόρος, τῇ ἠλεημένῃ ἐν μεγαλειότητι πατρὸς ὑψίστου καὶ Ἰησοῦ Χριστοῦ τοῦ μόνου υἱοῦ αὐτοῦ ἐκκλησίᾳ ἠγαπημένῃ καὶ πεφωτισμένῃ ἐν θελήματι τοῦ θελήσαντος τὰ πάντα, ἃ ἔστιν, κατὰ ἀγάπην Ἰησοῦ Χριστοῦ, τοῦ θεοῦ ἡμῶν, ἥτις καὶ προκάθηται ἐν τόπῳ χωρίου Ῥωμαίων, ἀξιόθεος, ἀξιοπρεπής, ἀξιομακάριστος, ἀξιέπαινος, ἀξιεπίτευκτος, ἀξίαγνος καὶ προκαθημένη τῆς ἀγάπης, χριστώνυμος, πατρώνυμος, ἣν καὶ ἀσπάζομαι ἐν ὀνόματι Ἰησοῦ Χριστοῦ, υἱοῦ πατρός· κατὰ σάρκα καὶ πνεῦμα ἡνωμένοις πάσῃ ἐντολῇ αὐτοῦ, πεπληρωμένοις χάριτος θεοῦ ἀδιακρίτως καὶ ἀποδιϋλισμένοις ἀπὸ παντὸς ἀλλοτρίου χρώματος πλεῖστα ἐν Ἰησοῦ Χριστῷ, τῷ θεῷ ἡμῶν, ἀμώμως χαίρειν.	ADJ	16739
ἀξιεπίτευκτος	αξιεπιτευκτος	Ignatius Romans.0.1	Ἰγνάτιος, ὁ καὶ Θεοφόρος, τῇ ἠλεημένῃ ἐν μεγαλειότητι πατρὸς ὑψίστου καὶ Ἰησοῦ Χριστοῦ τοῦ μόνου υἱοῦ αὐτοῦ ἐκκλησίᾳ ἠγαπημένῃ καὶ πεφωτισμένῃ ἐν θελήματι τοῦ θελήσαντος τὰ πάντα, ἃ ἔστιν, κατὰ ἀγάπην Ἰησοῦ Χριστοῦ, τοῦ θεοῦ ἡμῶν, ἥτις καὶ προκάθηται ἐν τόπῳ χωρίου Ῥωμαίων, ἀξιόθεος, ἀξιοπρεπής, ἀξιομακάριστος, ἀξιέπαινος, ἀξιεπίτευκτος, ἀξίαγνος καὶ προκαθημένη τῆς ἀγάπης, χριστώνυμος, πατρώνυμος, ἣν καὶ ἀσπάζομαι ἐν ὀνόματι Ἰησοῦ Χριστοῦ, υἱοῦ πατρός· κατὰ σάρκα καὶ πνεῦμα ἡνωμένοις πάσῃ ἐντολῇ αὐτοῦ, πεπληρωμένοις χάριτος θεοῦ ἀδιακρίτως καὶ ἀποδιϋλισμένοις ἀπὸ παντὸς ἀλλοτρίου χρώματος πλεῖστα ἐν Ἰησοῦ Χριστῷ, τῷ θεῷ ἡμῶν, ἀμώμως χαίρειν.	ADJ	16740
ἀξίαγνος	αξιαγνος	Ignatius Romans.0.1	Ἰγνάτιος, ὁ καὶ Θεοφόρος, τῇ ἠλεημένῃ ἐν μεγαλειότητι πατρὸς ὑψίστου καὶ Ἰησοῦ Χριστοῦ τοῦ μόνου υἱοῦ αὐτοῦ ἐκκλησίᾳ ἠγαπημένῃ καὶ πεφωτισμένῃ ἐν θελήματι τοῦ θελήσαντος τὰ πάντα, ἃ ἔστιν, κατὰ ἀγάπην Ἰησοῦ Χριστοῦ, τοῦ θεοῦ ἡμῶν, ἥτις καὶ προκάθηται ἐν τόπῳ χωρίου Ῥωμαίων, ἀξιόθεος, ἀξιοπρεπής, ἀξιομακάριστος, ἀξιέπαινος, ἀξιεπίτευκτος, ἀξίαγνος καὶ προκαθημένη τῆς ἀγάπης, χριστώνυμος, πατρώνυμος, ἣν καὶ ἀσπάζομαι ἐν ὀνόματι Ἰησοῦ Χριστοῦ, υἱοῦ πατρός· κατὰ σάρκα καὶ πνεῦμα ἡνωμένοις πάσῃ ἐντολῇ αὐτοῦ, πεπληρωμένοις χάριτος θεοῦ ἀδιακρίτως καὶ ἀποδιϋλισμένοις ἀπὸ παντὸς ἀλλοτρίου χρώματος πλεῖστα ἐν Ἰησοῦ Χριστῷ, τῷ θεῷ ἡμῶν, ἀμώμως χαίρειν.	ADJ	16741
χριστώνυμος	χριστωνυμος	Ignatius Romans.0.1	Ἰγνάτιος, ὁ καὶ Θεοφόρος, τῇ ἠλεημένῃ ἐν μεγαλειότητι πατρὸς ὑψίστου καὶ Ἰησοῦ Χριστοῦ τοῦ μόνου υἱοῦ αὐτοῦ ἐκκλησίᾳ ἠγαπημένῃ καὶ πεφωτισμένῃ ἐν θελήματι τοῦ θελήσαντος τὰ πάντα, ἃ ἔστιν, κατὰ ἀγάπην Ἰησοῦ Χριστοῦ, τοῦ θεοῦ ἡμῶν, ἥτις καὶ προκάθηται ἐν τόπῳ χωρίου Ῥωμαίων, ἀξιόθεος, ἀξιοπρεπής, ἀξιομακάριστος, ἀξιέπαινος, ἀξιεπίτευκτος, ἀξίαγνος καὶ προκαθημένη τῆς ἀγάπης, χριστώνυμος, πατρώνυμος, ἣν καὶ ἀσπάζομαι ἐν ὀνόματι Ἰησοῦ Χριστοῦ, υἱοῦ πατρός· κατὰ σάρκα καὶ πνεῦμα ἡνωμένοις πάσῃ ἐντολῇ αὐτοῦ, πεπληρωμένοις χάριτος θεοῦ ἀδιακρίτως καὶ ἀποδιϋλισμένοις ἀπὸ παντὸς ἀλλοτρίου χρώματος πλεῖστα ἐν Ἰησοῦ Χριστῷ, τῷ θεῷ ἡμῶν, ἀμώμως χαίρειν.	ADJ	16746
πατρώνυμος	πατρωνυμος	Ignatius Romans.0.1	Ἰγνάτιος, ὁ καὶ Θεοφόρος, τῇ ἠλεημένῃ ἐν μεγαλειότητι πατρὸς ὑψίστου καὶ Ἰησοῦ Χριστοῦ τοῦ μόνου υἱοῦ αὐτοῦ ἐκκλησίᾳ ἠγαπημένῃ καὶ πεφωτισμένῃ ἐν θελήματι τοῦ θελήσαντος τὰ πάντα, ἃ ἔστιν, κατὰ ἀγάπην Ἰησοῦ Χριστοῦ, τοῦ θεοῦ ἡμῶν, ἥτις καὶ προκάθηται ἐν τόπῳ χωρίου Ῥωμαίων, ἀξιόθεος, ἀξιοπρεπής, ἀξιομακάριστος, ἀξιέπαινος, ἀξιεπίτευκτος, ἀξίαγνος καὶ προκαθημένη τῆς ἀγάπης, χριστώνυμος, πατρώνυμος, ἣν καὶ ἀσπάζομαι ἐν ὀνόματι Ἰησοῦ Χριστοῦ, υἱοῦ πατρός· κατὰ σάρκα καὶ πνεῦμα ἡνωμένοις πάσῃ ἐντολῇ αὐτοῦ, πεπληρωμένοις χάριτος θεοῦ ἀδιακρίτως καὶ ἀποδιϋλισμένοις ἀπὸ παντὸς ἀλλοτρίου χρώματος πλεῖστα ἐν Ἰησοῦ Χριστῷ, τῷ θεῷ ἡμῶν, ἀμώμως χαίρειν.	ADJ	16747
ἀδιακρίτως	αδιακριτως	Ignatius Romans.0.1	Ἰγνάτιος, ὁ καὶ Θεοφόρος, τῇ ἠλεημένῃ ἐν μεγαλειότητι πατρὸς ὑψίστου καὶ Ἰησοῦ Χριστοῦ τοῦ μόνου υἱοῦ αὐτοῦ ἐκκλησίᾳ ἠγαπημένῃ καὶ πεφωτισμένῃ ἐν θελήματι τοῦ θελήσαντος τὰ πάντα, ἃ ἔστιν, κατὰ ἀγάπην Ἰησοῦ Χριστοῦ, τοῦ θεοῦ ἡμῶν, ἥτις καὶ προκάθηται ἐν τόπῳ χωρίου Ῥωμαίων, ἀξιόθεος, ἀξιοπρεπής, ἀξιομακάριστος, ἀξιέπαινος, ἀξιεπίτευκτος, ἀξίαγνος καὶ προκαθημένη τῆς ἀγάπης, χριστώνυμος, πατρώνυμος, ἣν καὶ ἀσπάζομαι ἐν ὀνόματι Ἰησοῦ Χριστοῦ, υἱοῦ πατρός· κατὰ σάρκα καὶ πνεῦμα ἡνωμένοις πάσῃ ἐντολῇ αὐτοῦ, πεπληρωμένοις χάριτος θεοῦ ἀδιακρίτως καὶ ἀποδιϋλισμένοις ἀπὸ παντὸς ἀλλοτρίου χρώματος πλεῖστα ἐν Ἰησοῦ Χριστῷ, τῷ θεῷ ἡμῶν, ἀμώμως χαίρειν.	ADV	16769
ἀποδιϋλίζω	αποδιυλιζω	Ignatius Romans.0.1	Ἰγνάτιος, ὁ καὶ Θεοφόρος, τῇ ἠλεημένῃ ἐν μεγαλειότητι πατρὸς ὑψίστου καὶ Ἰησοῦ Χριστοῦ τοῦ μόνου υἱοῦ αὐτοῦ ἐκκλησίᾳ ἠγαπημένῃ καὶ πεφωτισμένῃ ἐν θελήματι τοῦ θελήσαντος τὰ πάντα, ἃ ἔστιν, κατὰ ἀγάπην Ἰησοῦ Χριστοῦ, τοῦ θεοῦ ἡμῶν, ἥτις καὶ προκάθηται ἐν τόπῳ χωρίου Ῥωμαίων, ἀξιόθεος, ἀξιοπρεπής, ἀξιομακάριστος, ἀξιέπαινος, ἀξιεπίτευκτος, ἀξίαγνος καὶ προκαθημένη τῆς ἀγάπης, χριστώνυμος, πατρώνυμος, ἣν καὶ ἀσπάζομαι ἐν ὀνόματι Ἰησοῦ Χριστοῦ, υἱοῦ πατρός· κατὰ σάρκα καὶ πνεῦμα ἡνωμένοις πάσῃ ἐντολῇ αὐτοῦ, πεπληρωμένοις χάριτος θεοῦ ἀδιακρίτως καὶ ἀποδιϋλισμένοις ἀπὸ παντὸς ἀλλοτρίου χρώματος πλεῖστα ἐν Ἰησοῦ Χριστῷ, τῷ θεῷ ἡμῶν, ἀμώμως χαίρειν.	VERB	16771
